rainfall_24h,rainfall_forecast_24h,temperature,wind_speed,humidity,slope,road_type,month,historical_blockages,risk_level
51.9,49.7,23.4,20.3,93.1,15,0,9,6,1
56.1,76.4,20.4,16.2,86.8,15,1,8,10,2
125.7,120.0,26.4,51.9,83.8,25,1,7,11,2
43.0,52.0,25.8,29.2,84.0,18,1,6,8,1
45.4,62.3,11.2,49.5,94.1,28,1,7,5,2
127.1,111.1,20.2,16.7,68.4,32,1,6,18,2
60.5,38.5,19.7,5.0,81.3,38,1,6,6,1
42.2,31.4,25.9,13.6,69.8,15,1,6,14,2
13.4,20.3,17.6,6.8,61.7,10,0,10,4,0
4.7,6.8,16.5,7.4,51.2,25,1,4,17,1
32.9,47.2,18.0,12.3,87.3,18,0,6,10,1
29.2,25.9,21.0,16.7,94.5,28,1,6,6,1
13.4,7.6,14.2,3.3,59.2,8,0,10,6,0
0.8,0.0,16.7,16.1,56.8,38,1,3,6,1
13.2,7.1,15.8,29.9,78.9,25,1,10,3,0
59.1,74.2,21.3,19.8,93.4,28,1,6,4,2
15.3,19.5,18.6,13.0,76.4,22,1,7,10,1
18.9,24.6,21.7,13.2,85.9,22,1,8,10,1
64.3,66.4,23.1,20.4,85.9,30,1,7,10,1
28.5,30.3,19.0,19.6,82.2,35,1,6,16,2
41.0,21.0,23.9,9.3,79.3,10,0,7,10,2
37.4,13.0,22.6,12.2,91.1,18,1,8,10,1
9.4,8.4,26.4,61.5,48.8,32,1,5,16,1
5.8,12.2,22.3,12.2,54.3,28,1,11,4,0
93.5,110.9,25.2,6.0,84.7,35,1,7,10,2
7.6,5.0,21.0,2.9,67.5,30,1,10,8,0
3.2,15.7,15.3,3.6,64.8,25,1,1,11,0
12.5,9.7,24.9,13.3,84.9,25,1,10,14,1
150.0,120.0,24.3,8.3,84.0,22,1,9,10,2
33.0,21.6,23.3,44.9,92.5,22,1,8,6,1
56.3,78.1,18.3,39.3,88.5,32,1,8,4,2
12.6,4.2,24.3,8.2,82.8,28,1,7,9,1
24.2,11.7,18.5,23.0,99.7,18,0,8,11,1
20.4,12.6,21.6,32.0,81.8,25,1,7,7,1
1.5,1.1,32.0,9.6,38.7,35,1,11,15,1
62.6,72.9,22.1,26.4,80.2,15,0,6,6,2
4.2,4.8,19.9,2.2,80.5,18,1,10,10,0
13.6,19.6,20.2,9.8,76.7,35,1,7,2,1
27.6,22.4,22.9,8.2,80.8,18,0,5,10,0
103.5,92.2,21.3,36.7,79.4,38,1,6,8,2
41.9,48.2,20.3,27.7,100.0,35,1,6,1,2
22.2,5.7,25.6,17.8,85.4,15,0,8,18,1
3.2,3.8,10.2,2.6,62.0,15,0,1,11,0
31.0,33.8,19.1,11.0,92.9,15,0,6,2,1
10.8,5.7,12.5,2.1,81.5,30,1,5,11,1
2.2,1.8,22.5,35.2,69.1,12,1,2,0,0
42.1,40.9,22.6,15.0,76.5,15,0,6,17,2
93.0,74.7,23.1,18.0,99.6,12,0,6,14,2
34.0,36.8,22.7,20.3,89.8,18,0,6,0,1
15.4,4.7,21.4,11.1,76.3,8,0,6,6,0
4.8,3.3,16.4,7.6,48.6,18,1,3,14,0
2.7,5.0,14.0,11.3,44.2,10,0,4,9,0
40.4,39.3,23.5,10.6,79.3,35,1,8,6,2
5.2,11.0,8.6,4.5,64.9,8,1,4,3,0
12.0,8.5,11.4,4.4,66.7,25,1,5,11,0
59.3,46.8,20.8,29.3,85.0,38,1,6,7,2
8.9,4.4,15.5,2.9,46.3,30,1,3,11,1
22.5,18.5,21.0,63.9,87.1,35,1,7,6,2
1.7,0.0,15.7,7.1,58.7,32,1,4,2,0
56.4,79.9,31.2,10.3,92.1,35,1,8,9,2
53.5,46.5,14.8,4.4,80.8,30,1,5,8,2
11.7,12.7,15.4,19.7,90.7,12,1,7,2,0
128.7,120.0,26.4,6.9,95.8,15,0,7,4,2
6.5,4.2,14.3,3.0,87.7,25,1,2,18,1
46.2,61.0,21.4,14.7,93.4,32,1,9,7,2
1.4,6.6,17.1,10.4,32.9,8,1,1,8,0
37.5,25.7,21.7,18.3,74.6,25,1,7,3,1
16.3,27.5,13.7,7.3,83.9,28,1,8,4,1
26.3,27.4,10.7,14.2,74.7,32,1,5,5,1
8.7,8.7,16.3,5.9,67.5,38,1,5,12,1
69.9,89.9,21.6,26.9,80.8,38,1,9,1,2
27.8,21.2,28.2,43.4,88.7,10,1,7,18,1
9.0,12.6,21.0,6.1,78.4,12,1,5,1,0
3.1,5.5,22.0,15.3,62.1,35,1,4,11,1
4.3,16.5,32.5,20.7,63.4,8,0,3,16,0
2.0,4.9,24.7,10.3,64.5,12,1,2,12,0
6.9,13.3,17.1,3.5,55.6,38,1,11,4,1
18.0,13.9,27.1,8.5,85.7,25,1,8,14,1
150.0,120.0,19.4,17.5,74.9,15,0,6,9,2
46.8,60.9,21.3,70.0,100.0,8,0,7,7,2
19.3,14.0,27.3,19.2,98.4,12,0,6,4,0
9.6,7.3,25.5,9.1,82.5,12,1,5,17,1
17.1,6.4,24.0,49.8,100.0,22,1,9,9,1
99.9,60.8,18.9,12.1,93.5,28,1,9,13,2
10.5,15.4,22.4,20.4,90.7,25,1,8,2,1
0.3,4.7,20.2,18.6,58.7,18,0,4,5,0
2.3,2.2,29.2,4.1,50.8,10,0,1,2,0
2.6,12.3,21.3,7.0,59.0,10,0,3,11,0
83.7,57.2,25.6,27.2,79.7,22,1,6,16,2
2.3,14.3,21.0,5.1,86.6,12,0,7,2,0
39.5,67.2,27.7,8.3,84.2,22,1,8,7,2
23.5,31.2,20.4,11.4,81.6,28,1,8,9,1
5.3,4.5,29.0,2.2,84.4,30,1,12,16,1
32.5,45.9,26.1,21.4,83.0,12,1,9,3,1
86.0,57.3,27.0,36.2,91.2,22,1,6,3,2
150.0,113.4,21.4,24.4,85.5,22,1,9,16,2
1.1,3.4,19.3,24.9,57.7,12,0,2,8,1
25.6,8.4,21.6,22.9,97.5,18,1,6,2,1
86.5,78.9,18.6,12.9,82.0,18,0,5,4,2
76.9,73.8,22.6,5.5,83.0,22,1,6,4,2
6.8,0.0,24.1,12.5,77.7,22,1,10,17,1
14.9,8.3,16.5,5.8,78.2,38,1,5,1,1
92.0,54.1,21.9,25.6,76.5,28,1,7,1,2
29.7,41.8,26.9,6.6,86.1,30,1,8,15,2
20.8,31.8,5.0,12.0,86.7,25,1,10,1,1
0.6,4.2,17.5,6.0,54.7,10,0,1,6,1
46.1,57.3,24.2,11.6,81.6,25,1,7,15,2
36.2,38.7,11.7,12.3,72.8,15,1,5,14,1
43.0,34.8,25.1,44.3,70.0,25,1,6,3,0
8.6,21.3,17.7,3.4,74.2,8,0,11,2,0
27.9,37.9,22.9,21.4,89.5,15,0,9,7,1
17.5,20.2,20.4,7.4,82.4,35,1,10,8,1
19.5,23.8,28.2,6.8,89.3,18,0,6,8,1
27.8,28.4,16.4,21.3,81.6,12,0,7,4,0
20.4,25.8,31.2,28.9,93.9,15,1,6,2,1
7.8,0.0,18.8,8.0,66.1,8,0,4,10,0
59.2,44.4,23.1,6.6,51.8,30,1,10,0,2
23.6,42.4,18.9,4.2,55.4,38,1,10,7,1
14.3,17.7,18.1,40.5,97.4,25,1,8,0,1
21.0,24.7,11.0,9.0,70.7,15,1,10,10,0
4.5,0.0,25.5,10.9,100.0,8,1,6,0,0
150.0,120.0,23.5,26.1,88.8,18,0,7,16,2
26.4,36.7,23.8,9.0,100.0,25,1,8,4,2
5.0,7.1,17.4,16.3,61.4,30,1,2,1,0
44.3,51.8,27.0,42.8,97.2,30,1,6,18,1
7.9,2.7,22.1,13.1,49.7,8,0,11,12,0
5.9,7.0,14.4,67.6,65.3,15,0,11,6,0
21.7,30.2,27.3,5.0,88.0,28,1,7,13,1
3.4,1.0,13.8,13.5,45.9,25,1,12,5,0
13.2,16.8,14.4,20.7,86.0,22,1,6,13,1
150.0,120.0,27.1,14.3,87.2,15,0,7,15,2
6.2,5.1,10.6,8.2,64.2,38,1,2,14,1
90.8,52.1,12.0,50.4,94.6,18,0,9,10,2
33.1,19.4,21.3,12.9,72.0,28,1,7,3,1
87.3,108.4,21.2,5.4,84.0,35,1,8,11,2
37.5,22.3,23.8,28.3,86.6,35,1,6,16,2
36.3,45.1,24.8,18.3,92.5,32,1,7,2,2
4.0,2.3,17.4,23.8,94.6,25,1,3,15,1
51.8,76.3,19.9,70.0,83.8,25,1,9,7,2
10.3,10.0,24.8,38.2,66.4,38,1,9,7,1
33.4,16.5,28.2,10.8,84.5,28,1,6,3,1
2.3,0.6,23.9,6.4,66.4,18,1,12,14,0
1.6,8.7,20.3,18.6,56.6,30,1,1,10,0
62.3,74.3,23.6,9.3,83.0,18,0,9,3,1
12.2,16.4,23.4,28.8,91.3,25,1,9,18,1
59.4,86.7,23.7,40.0,80.4,15,0,8,9,2
3.6,0.6,12.5,8.3,67.8,32,1,5,2,0
54.1,35.2,22.8,14.4,94.7,22,1,7,10,2
37.8,49.7,21.4,26.5,93.0,15,1,7,17,2
1.1,5.4,9.9,6.3,58.9,22,1,3,5,0
108.6,120.0,25.1,12.5,83.5,10,0,9,15,2
10.8,11.9,23.6,24.8,67.2,8,0,1,9,0
24.6,44.5,17.2,40.5,92.2,10,1,8,9,2
47.3,40.8,24.8,5.3,95.6,10,0,8,1,1
17.6,13.4,24.5,24.0,92.1,30,1,6,8,1
3.7,3.8,19.4,13.1,97.9,8,0,5,3,0
4.2,4.1,16.7,6.9,86.0,25,1,2,7,0
48.5,68.8,31.1,28.2,83.0,28,1,8,2,2
2.0,5.9,16.1,4.6,47.4,18,1,11,15,0
11.4,18.9,21.5,5.4,92.0,12,0,9,1,0
45.5,38.7,16.5,19.3,92.0,28,1,7,20,2
81.6,96.4,18.1,32.6,74.7,28,1,9,16,2
33.0,20.2,21.2,11.1,94.6,38,1,8,15,2
50.6,61.7,24.3,31.2,83.3,30,1,6,4,2
85.0,44.4,22.5,11.6,80.7,15,0,9,8,2
23.8,19.7,18.8,22.9,76.5,22,1,7,15,1
42.1,41.2,28.1,12.9,96.0,22,1,9,4,1
5.1,4.5,30.2,28.0,72.9,25,1,5,16,1
69.1,42.2,24.6,20.0,75.7,18,0,6,3,1
20.6,13.4,22.2,6.2,100.0,15,0,7,13,1
32.0,45.2,26.2,16.8,82.8,15,0,6,6,1
10.1,15.0,14.6,3.8,68.6,15,0,3,13,0
84.5,81.8,22.0,29.2,83.4,12,0,6,4,2
6.4,4.8,19.4,2.4,54.4,25,1,4,17,1
26.9,23.2,21.5,11.5,89.3,38,1,9,2,2
150.0,89.8,28.2,70.0,92.4,25,1,7,9,2
0.7,11.7,6.3,4.4,57.3,35,1,2,0,0
17.6,13.3,13.8,20.0,68.4,15,0,10,1,1
29.4,31.6,26.7,17.7,80.1,22,1,8,2,1
2.1,11.7,9.8,6.7,66.8,10,0,11,17,0
32.7,42.7,14.8,11.6,91.8,12,0,5,9,1
49.7,30.4,20.2,6.2,82.1,28,1,7,6,2
56.2,30.9,25.6,16.4,98.0,10,1,7,1,1
62.4,44.5,22.3,29.2,83.8,18,1,9,12,2
129.3,120.0,15.2,23.4,81.8,32,1,6,19,2
12.2,20.0,15.7,3.7,64.9,15,0,10,7,0
1.3,6.6,5.0,33.0,64.8,38,1,2,3,1
74.2,78.4,20.4,9.6,100.0,32,1,9,5,2
79.2,95.2,21.9,7.6,82.4,28,1,6,4,2
3.6,12.7,24.8,8.2,70.1,30,1,2,15,1
49.9,72.6,28.3,5.3,91.1,25,1,7,11,2
6.8,14.2,6.3,3.2,45.3,8,0,1,6,0
55.4,51.0,23.3,21.1,90.3,10,0,7,9,1
6.5,0.0,16.5,2.1,79.4,38,1,11,12,1
29.6,33.5,19.9,20.5,81.4,10,0,6,17,1
27.5,24.0,30.4,16.5,90.4,30,1,9,3,1
7.4,6.8,26.1,4.4,74.5,8,0,10,18,0
14.1,5.5,22.1,51.0,85.8,38,1,9,1,1
47.6,62.1,21.7,15.9,93.1,22,1,6,6,2
150.0,118.9,16.2,5.1,88.5,35,1,7,5,2
9.9,16.8,22.0,24.7,84.7,25,1,5,7,0
16.2,17.0,16.4,11.1,77.2,25,1,5,0,0
7.7,7.6,13.6,27.1,64.3,35,1,1,16,1
5.3,0.0,24.8,20.6,94.6,35,1,7,11,1
0.1,1.0,24.8,7.9,67.1,38,1,1,13,1
150.0,120.0,14.5,28.6,81.9,32,1,7,17,2
19.9,19.0,20.2,8.1,91.0,12,0,7,9,1
49.5,65.7,25.6,7.5,86.2,18,1,7,0,1
83.8,85.3,24.1,5.1,81.8,22,1,8,6,2
55.9,71.7,19.6,68.6,82.1,25,1,8,12,2
27.1,15.9,15.8,12.0,98.2,18,0,9,14,1
28.7,48.6,20.2,13.3,84.5,28,1,7,12,1
3.3,0.0,11.4,10.4,69.6,28,1,1,12,0
1.2,0.0,18.0,11.0,64.2,22,1,3,18,1
25.3,4.0,18.1,16.4,92.9,18,0,7,5,0
6.5,10.8,25.1,23.0,85.9,22,1,7,2,0
74.1,72.7,20.1,18.3,88.0,28,1,7,3,2
1.7,2.2,17.4,11.8,53.4,32,1,12,14,1
48.3,75.8,20.5,32.3,82.1,18,0,7,2,1
46.2,63.1,22.4,29.6,72.2,32,1,8,8,2
45.4,24.4,19.7,9.6,91.8,12,0,9,11,1
5.7,0.1,15.9,20.0,84.1,32,1,5,1,0
5.0,0.0,16.8,12.5,67.2,12,0,2,11,0
8.3,14.1,18.0,10.7,75.2,35,1,12,10,0
3.5,4.1,11.4,24.4,52.2,22,1,4,8,0
4.7,2.6,20.6,10.3,63.5,35,1,11,7,0
37.9,44.9,20.6,17.6,100.0,18,1,7,7,1
7.4,8.2,17.6,13.7,75.5,28,1,1,11,1
29.4,23.6,26.3,7.5,98.2,8,0,9,6,1
5.6,0.7,12.7,4.9,67.6,22,1,5,6,0
22.6,12.8,22.5,11.8,82.1,32,1,9,11,2
38.3,20.6,21.0,11.8,100.0,10,0,7,1,1
14.0,23.8,18.7,38.1,86.4,28,1,6,5,1
3.5,5.6,16.1,34.4,84.6,15,0,5,1,0
28.8,17.8,25.3,10.5,85.9,28,1,8,5,1
87.7,80.2,21.0,16.4,92.8,18,0,8,3,2
17.9,25.3,17.2,6.2,73.7,38,1,10,15,1
34.4,35.5,21.2,9.4,100.0,10,1,6,13,2
27.6,25.6,23.9,13.1,79.1,35,1,8,6,1
3.6,9.2,15.7,5.4,60.0,35,1,11,4,0
61.0,79.7,20.2,14.3,79.3,15,0,8,5,2
27.4,26.4,24.6,28.7,85.9,10,0,8,11,1
86.4,116.2,17.9,25.6,92.0,22,1,8,5,2
11.2,6.4,26.7,15.7,84.8,18,1,7,3,0
40.0,63.8,20.7,9.6,90.6,18,1,7,7,2
1.5,0.0,28.0,2.2,52.4,15,0,2,17,0
1.3,7.8,12.9,10.4,81.3,28,1,2,17,1
6.3,20.6,19.9,17.1,58.1,12,0,3,12,0
0.7,1.1,8.1,30.6,59.6,32,1,2,4,0
58.0,67.9,20.1,19.6,85.6,15,1,7,17,2
11.2,9.0,22.6,10.0,81.7,38,1,7,7,1
15.8,23.4,16.0,13.8,69.7,22,1,10,6,1
21.4,11.7,18.9,15.7,60.3,22,1,10,7,0
64.0,54.3,24.2,19.9,92.0,12,0,9,9,2
1.1,2.9,6.7,18.6,53.8,15,0,11,17,0
15.6,19.5,20.3,32.3,100.0,8,1,8,2,1
51.3,46.6,24.7,7.1,82.9,18,1,7,17,2
7.2,6.5,16.4,7.9,77.1,38,1,5,6,1
14.8,10.9,18.0,23.7,80.6,22,1,10,10,0
15.8,4.5,20.0,14.6,79.3,12,0,10,6,0
1.7,0.0,20.2,8.3,71.0,38,1,4,11,1
18.7,13.8,13.3,8.1,88.8,15,1,8,5,1
9.8,13.3,23.9,2.1,82.6,30,1,5,7,1
25.0,14.4,22.7,25.2,84.3,8,0,7,3,0
20.7,10.6,23.3,19.5,100.0,10,0,6,12,1
36.3,43.3,26.5,35.1,100.0,32,1,7,7,2
35.3,23.0,19.8,8.1,88.8,25,1,8,4,1
2.3,0.0,18.3,13.2,31.4,8,0,11,15,0
12.4,16.1,17.8,8.5,82.9,32,1,5,5,1
20.3,24.0,17.4,18.7,97.4,10,0,8,8,1
22.9,13.9,20.6,6.6,69.4,32,1,6,17,2
6.7,2.5,27.8,2.5,53.4,30,1,2,2,0
4.8,0.0,18.8,17.0,62.7,12,0,3,7,1
19.1,17.1,21.6,8.5,82.8,38,1,9,14,2
12.1,14.4,28.7,8.4,80.5,25,1,8,10,1
23.0,12.2,20.0,19.9,94.6,38,1,9,4,2
8.0,5.1,8.4,57.1,75.4,8,1,12,1,1
34.9,48.5,25.4,62.2,90.1,32,1,9,8,2
8.2,0.0,15.9,12.9,52.9,8,0,12,4,0
0.3,0.0,13.9,4.0,52.5,38,1,2,2,0
65.1,76.7,23.0,19.4,98.4,10,0,9,2,1
11.3,14.2,19.3,8.5,100.0,18,0,8,14,1
69.3,31.4,22.8,36.7,98.2,12,1,8,1,2
41.5,34.0,16.4,24.3,100.0,10,0,9,6,1
4.4,3.1,24.8,16.9,84.8,15,1,6,6,0
62.1,85.3,22.5,5.4,92.6,18,0,8,4,2
1.1,0.0,24.2,6.6,70.6,35,1,3,4,0
3.9,12.8,14.5,3.2,57.0,8,0,11,8,0
9.6,13.8,18.5,22.0,60.8,35,1,11,17,1
16.7,15.2,25.3,12.5,76.4,18,0,5,5,0
1.5,3.9,22.6,25.2,77.2,15,0,1,0,0
11.6,8.9,19.2,12.3,97.4,25,1,7,6,1
26.3,17.7,23.4,25.5,84.0,15,0,6,17,2
47.4,47.4,28.5,15.7,98.6,8,1,7,0,1
41.4,43.7,21.9,6.6,97.4,8,0,6,1,1
8.2,6.8,8.9,5.4,77.4,25,1,5,3,0
15.7,13.5,17.4,2.3,49.0,18,1,11,6,0
0.1,0.0,12.5,10.5,49.8,22,1,4,5,0
3.6,6.2,20.4,30.4,72.7,25,1,4,3,0
27.5,19.1,22.5,11.8,86.1,18,0,8,8,0
15.2,9.4,18.8,4.2,73.8,25,1,2,7,0
49.1,34.4,26.5,18.8,82.8,35,1,6,4,2
30.8,27.9,15.9,28.7,90.3,12,1,9,5,1
18.6,28.5,17.4,28.7,41.2,22,1,1,4,0
13.4,20.1,18.7,10.3,88.9,32,1,10,0,1
33.1,26.9,24.6,22.0,76.2,25,1,7,11,1
47.3,35.1,26.9,14.2,92.6,12,0,9,7,1
2.7,0.5,13.7,11.4,70.0,28,1,4,8,0
67.2,107.3,23.9,35.7,91.6,32,1,9,6,2
47.0,26.7,24.2,4.5,74.2,38,1,5,6,2
0.1,8.0,23.2,20.2,55.7,18,0,11,13,0
8.2,13.5,25.5,47.4,73.9,10,0,1,8,0
20.7,24.9,20.6,41.8,93.4,18,0,7,4,1
70.7,58.9,22.5,23.8,87.5,32,1,9,11,2
36.6,53.3,24.3,5.9,87.2,8,0,8,14,2
33.5,26.7,18.9,15.8,88.8,22,1,8,3,1
11.4,13.4,19.4,2.8,43.3,32,1,11,2,0
0.9,0.6,20.8,21.6,55.2,28,1,2,0,0
5.6,7.1,18.2,9.6,67.2,8,1,4,17,0
71.6,93.6,18.9,7.8,83.0,32,1,9,15,2
0.5,2.0,11.0,12.7,61.0,30,1,12,2,0
4.5,6.9,11.3,7.5,44.0,15,0,3,14,0
0.5,9.7,14.3,3.3,50.1,10,0,3,11,0
33.0,43.4,22.7,20.2,66.7,25,1,7,10,1
27.8,42.2,24.2,21.1,70.6,28,1,9,10,1
74.3,38.8,26.9,29.3,79.0,32,1,9,9,2
28.7,20.7,21.4,21.9,90.4,22,1,9,20,1
9.0,13.3,21.4,6.1,63.6,18,0,4,2,0
32.5,30.7,20.7,12.8,91.3,38,1,6,6,2
28.1,35.9,18.7,5.5,82.8,8,0,6,2,1
44.2,22.2,16.0,19.2,86.5,15,0,5,6,1
37.6,40.1,25.9,29.9,86.8,30,1,6,16,2
41.5,62.2,21.7,22.1,92.1,30,1,7,11,2
44.6,58.4,19.4,14.1,79.7,12,0,7,14,1
28.9,34.2,25.3,31.6,95.1,22,1,6,5,1
6.5,4.5,14.2,9.2,65.0,15,0,4,15,0
12.7,8.8,17.1,6.6,58.6,12,0,10,11,0
49.6,50.1,24.7,35.3,89.7,38,1,9,7,2
0.8,5.5,21.5,28.2,52.6,15,1,3,13,0
150.0,120.0,19.8,19.3,84.1,28,1,7,2,2
19.0,22.6,25.2,18.1,93.5,12,0,8,12,0
39.8,28.5,19.8,22.1,100.0,8,1,7,3,1
10.2,7.8,19.6,13.4,84.8,12,0,8,6,0
17.8,16.5,28.2,12.0,62.4,22,1,5,18,1
110.7,98.3,26.7,11.2,100.0,22,1,6,5,2
6.9,0.0,10.5,48.5,76.8,25,1,3,19,1
68.4,97.9,26.7,8.5,90.9,15,0,8,14,2
33.7,31.2,29.3,14.3,84.5,30,1,8,4,1
69.9,67.9,21.5,12.8,93.2,10,0,6,5,1
32.2,21.9,19.7,20.1,76.9,18,0,9,12,1
56.2,78.5,24.6,8.2,82.4,25,1,6,4,2
34.5,45.0,17.6,7.5,92.9,22,1,8,2,1
28.4,48.5,16.3,48.6,89.8,30,1,6,0,2
3.4,1.8,28.2,16.7,85.8,8,1,8,1,0
18.5,19.9,22.2,10.0,88.9,35,1,9,9,1
22.3,25.6,22.4,5.5,87.2,25,1,7,4,1
47.2,33.9,28.2,6.5,100.0,35,1,8,11,2
3.3,6.1,18.4,4.8,57.9,8,0,12,1,0
24.1,19.2,25.0,33.0,85.0,38,1,6,6,2
2.4,0.0,20.4,14.7,50.9,35,1,12,11,1
59.1,52.8,24.5,15.0,90.7,28,1,8,3,2
36.8,41.4,23.6,34.0,77.3,8,1,7,9,1
36.8,42.2,27.8,13.9,87.4,12,1,7,16,2
12.7,6.3,21.2,8.8,95.0,30,1,7,2,1
63.3,96.1,21.3,14.4,83.6,10,0,6,0,1
10.3,0.0,17.1,3.4,71.1,30,1,1,6,0
29.8,47.7,16.6,9.9,91.4,22,1,6,12,1
9.3,3.8,17.9,9.8,66.0,15,0,3,4,0
6.7,4.1,25.7,20.3,84.6,12,0,7,2,0
69.2,52.5,15.0,6.0,74.9,28,1,9,11,1
37.0,49.0,16.6,25.5,85.8,32,1,9,7,2
19.0,0.6,20.1,38.3,90.1,25,1,7,9,1
64.8,57.8,26.0,15.4,88.5,12,0,7,6,1
13.5,8.5,13.4,19.6,85.4,18,0,9,5,0
72.4,35.7,23.8,21.3,82.4,28,1,9,11,2
12.9,7.0,25.9,7.3,83.6,32,1,8,13,1
110.4,98.8,21.7,13.7,85.0,38,1,7,5,2
24.8,27.4,22.1,26.6,86.1,30,1,9,11,1
22.3,12.1,24.8,8.8,94.8,8,0,9,13,1
13.4,16.8,28.9,45.3,90.4,22,1,7,12,1
21.3,23.3,15.2,21.1,89.4,28,1,6,13,1
8.9,7.0,26.7,15.9,84.1,8,0,9,3,0
4.2,6.3,11.5,40.6,79.9,38,1,12,12,1
7.9,4.7,11.7,33.2,76.9,22,1,10,2,0
4.5,0.0,9.8,11.8,55.3,38,1,4,14,1
73.4,79.9,24.5,7.6,91.3,32,1,9,0,2
67.7,59.3,20.4,19.1,86.5,10,0,8,9,1
2.8,0.0,14.7,11.9,50.8,12,0,4,5,0
19.0,25.3,26.3,58.4,88.2,35,1,7,3,1
78.1,55.8,22.2,37.3,100.0,12,0,7,8,2
61.6,90.0,21.5,23.9,70.1,22,1,9,5,2
10.3,3.0,23.7,70.0,83.3,25,1,8,0,1
17.8,21.8,26.7,31.9,89.8,15,1,6,5,1
14.5,13.9,25.5,10.0,100.0,25,1,8,2,1
6.7,8.1,18.2,10.3,52.6,18,0,2,11,0
12.4,20.0,15.1,9.5,76.0,8,0,10,9,0
4.7,12.2,19.5,8.6,70.5,32,1,12,3,0
15.5,6.2,14.9,23.3,86.5,15,0,7,10,0
8.0,1.7,19.8,3.9,67.7,18,1,4,9,0
25.1,19.9,23.4,11.4,90.0,15,0,8,5,1
9.2,11.6,15.5,6.4,72.0,10,0,5,11,0
9.5,15.9,14.9,18.7,80.8,8,0,8,8,0
21.3,38.0,20.9,21.1,82.2,18,0,9,4,1
31.2,42.1,23.1,11.9,100.0,22,1,6,10,1
7.3,6.4,14.0,5.0,38.7,15,0,3,14,0
64.7,28.7,21.2,70.0,96.2,15,0,8,3,1
23.6,27.1,15.8,23.3,64.5,8,0,10,3,0
9.4,3.9,24.3,8.1,81.6,30,1,3,9,0
3.5,2.0,20.0,8.3,41.4,22,1,1,2,0
28.2,42.4,19.2,9.6,100.0,25,1,9,7,1
78.9,91.1,16.7,10.7,84.2,18,1,8,0,2
32.2,16.7,20.7,35.8,74.8,8,0,9,12,1
85.3,71.3,12.3,8.8,72.3,30,1,5,6,2
94.9,47.1,19.9,41.1,90.5,18,0,7,11,2
22.6,22.1,20.0,44.9,91.4,12,0,8,7,1
58.6,75.2,28.3,9.9,83.1,30,1,7,10,2
12.7,4.9,15.8,23.8,70.5,30,1,10,3,0
78.2,81.4,23.5,45.0,95.6,10,0,8,4,2
5.5,1.1,20.6,9.4,69.9,30,1,4,4,0
37.2,30.6,19.9,6.9,81.3,18,1,8,1,1
10.8,13.5,27.4,11.0,59.5,18,0,2,12,0
57.9,66.9,18.7,13.7,91.0,18,1,10,1,2
3.9,6.8,7.0,4.3,55.7,22,1,4,14,0
3.5,0.0,5.0,30.4,64.9,15,1,4,1,0
26.9,35.1,24.1,14.4,87.5,10,0,9,20,1
42.8,27.8,18.5,8.9,100.0,25,1,6,0,1
25.6,27.3,24.4,8.2,82.2,22,1,7,12,1
68.7,67.7,18.0,42.1,93.2,8,0,7,5,2
0.3,0.0,11.1,5.1,56.2,38,1,2,7,0
2.5,1.2,24.4,16.9,58.7,18,0,2,4,0
32.2,27.4,30.4,35.8,87.7,30,1,9,13,2
23.9,16.0,15.5,24.3,78.6,15,0,9,1,0
9.5,11.9,22.0,10.1,46.5,12,1,4,6,0
24.4,21.2,28.8,8.7,81.6,28,1,9,3,1
71.6,45.3,24.2,22.6,100.0,18,0,7,5,2
42.7,53.4,17.7,12.3,90.0,10,0,8,2,1
34.2,15.7,12.7,21.6,95.8,18,0,5,6,1
53.1,70.7,19.5,9.1,89.8,28,1,7,1,2
22.5,24.6,22.7,10.3,87.2,35,1,8,8,2
75.0,91.7,26.2,8.5,86.6,32,1,9,13,2
16.6,11.3,21.5,16.9,100.0,10,1,9,5,1
15.6,7.8,13.1,10.5,61.9,28,1,5,16,1
37.5,42.3,24.1,5.4,84.3,25,1,8,4,1
75.2,64.6,24.4,7.1,84.0,35,1,7,16,2
95.4,100.0,23.0,20.7,81.4,12,1,6,4,2
13.6,6.8,23.0,6.6,80.3,35,1,6,7,1
71.1,84.2,22.3,13.7,82.7,30,1,9,9,2
12.9,25.2,11.8,13.3,87.8,12,0,5,9,0
27.1,42.9,19.8,18.9,100.0,10,0,8,18,1
125.5,120.0,20.6,40.9,87.9,10,0,7,5,2
11.2,14.6,21.2,3.3,83.7,22,1,10,3,0
21.1,16.5,18.3,21.9,96.2,22,1,7,13,1
79.9,97.7,19.6,11.4,91.9,10,0,9,12,2
82.4,114.6,20.8,33.8,80.8,32,1,8,8,2
2.1,1.3,23.3,14.8,84.0,25,1,6,13,1
64.1,53.2,22.5,23.8,80.8,12,0,7,0,1
6.7,4.3,27.0,35.1,85.4,35,1,6,11,1
59.9,79.1,19.2,16.8,85.6,12,0,8,17,2
5.6,7.3,20.7,8.8,85.9,15,0,5,12,0
6.4,10.6,12.4,4.7,54.7,35,1,4,8,0
16.5,13.0,25.9,6.8,77.1,18,0,7,11,1
82.5,114.6,20.5,7.3,83.2,35,1,10,4,2
23.9,16.8,27.3,10.9,81.0,30,1,8,1,1
74.4,105.6,24.3,15.4,90.9,32,1,6,12,2
